,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FGA,FG%,3P,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,height
3070,82.0,3288.0,29.0,0.606,0.37,0.0,0.0,18.9,12.2,0.0,0.0,0.0,0.0,17.0,5.3,22.3,0.326,0.0,0.0,0.0,0.0,1843.0,0.577,0.0,0.0,0.0,1843.0,0.577,0.577,470.0,681.0,0.69,0.0,0.0,1311.0,272.0,0.0,0.0,264.0,2596.0,201.0
3080,70.0,1292.0,13.5,0.514,0.373,0.0,0.0,14.9,9.1,0.0,0.0,0.0,0.0,1.4,1.7,3.1,0.114,0.0,0.0,0.0,0.0,421.0,0.475,0.0,0.0,0.0,421.0,0.475,0.475,104.0,157.0,0.662,0.0,0.0,430.0,89.0,0.0,0.0,211.0,504.0,206.0
3087,82.0,2908.0,16.5,0.535,0.633,0.0,0.0,16.5,10.3,0.0,0.0,0.0,0.0,4.6,1.6,6.2,0.102,0.0,0.0,0.0,0.0,879.0,0.493,0.0,0.0,0.0,879.0,0.493,0.493,336.0,556.0,0.604,0.0,0.0,1060.0,230.0,0.0,0.0,271.0,1202.0,201.0
3089,71.0,873.0,9.6,0.44,0.292,0.0,0.0,13.6,6.4,0.0,0.0,0.0,0.0,-0.4,0.5,0.1,0.008,0.0,0.0,0.0,0.0,301.0,0.402,0.0,0.0,0.0,301.0,0.402,0.402,57.0,88.0,0.648,0.0,0.0,259.0,44.0,0.0,0.0,136.0,299.0,193.0
3090,55.0,773.0,10.2,0.455,0.272,0.0,0.0,13.3,6.9,0.0,0.0,0.0,0.0,-0.1,0.4,0.3,0.021,0.0,0.0,0.0,0.0,268.0,0.414,0.0,0.0,0.0,268.0,0.414,0.414,51.0,73.0,0.699,0.0,0.0,225.0,42.0,0.0,0.0,116.0,273.0,185.0
3091,16.0,100.0,4.3,0.328,0.455,0.0,0.0,15.3,2.3,0.0,0.0,0.0,0.0,-0.3,0.1,-0.2,-0.098,0.0,0.0,0.0,0.0,33.0,0.303,0.0,0.0,0.0,33.0,0.303,0.303,6.0,15.0,0.4,0.0,0.0,34.0,2.0,0.0,0.0,20.0,26.0,185.0
3093,82.0,2370.0,20.4,0.526,0.315,0.0,0.0,22.6,23.1,0.0,0.0,0.0,0.0,3.4,5.6,9.0,0.182,0.0,0.0,0.0,0.0,736.0,0.485,0.0,0.0,0.0,736.0,0.485,0.485,168.0,232.0,0.724,0.0,0.0,1133.0,397.0,0.0,0.0,275.0,882.0,213.0
3095,44.0,483.0,10.0,0.413,0.257,0.0,0.0,16.3,11.4,0.0,0.0,0.0,0.0,-0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.392,0.0,0.0,0.0,148.0,0.392,0.392,20.0,38.0,0.526,0.0,0.0,173.0,41.0,0.0,0.0,91.0,136.0,193.0
3100,82.0,3630.0,20.3,0.558,0.546,0.0,0.0,18.4,12.7,0.0,0.0,0.0,0.0,8.2,4.5,12.6,0.167,0.0,0.0,0.0,0.0,1226.0,0.545,0.0,0.0,0.0,1226.0,0.545,0.545,360.0,669.0,0.538,0.0,0.0,1493.0,352.0,0.0,0.0,174.0,1696.0,208.0
3106,54.0,524.0,9.4,0.483,0.504,0.0,0.0,15.3,7.1,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.042,0.0,0.0,0.0,0.0,127.0,0.433,0.0,0.0,0.0,127.0,0.433,0.433,40.0,64.0,0.625,0.0,0.0,177.0,30.0,0.0,0.0,118.0,150.0,216.0
3111,80.0,1669.0,15.8,0.496,0.248,0.0,0.0,13.8,12.2,0.0,0.0,0.0,0.0,1.7,2.5,4.2,0.121,0.0,0.0,0.0,0.0,799.0,0.457,0.0,0.0,0.0,799.0,0.457,0.457,149.0,198.0,0.753,0.0,0.0,503.0,136.0,0.0,0.0,279.0,879.0,198.0
3112,81.0,3076.0,15.4,0.468,0.286,0.0,0.0,17.0,9.5,0.0,0.0,0.0,0.0,0.6,5.8,6.4,0.1,0.0,0.0,0.0,0.0,1302.0,0.422,0.0,0.0,0.0,1302.0,0.422,0.422,273.0,373.0,0.732,0.0,0.0,1216.0,228.0,0.0,0.0,350.0,1373.0,201.0
3116,79.0,2194.0,13.1,0.49,0.366,0.0,0.0,19.8,6.3,0.0,0.0,0.0,0.0,1.0,1.6,2.6,0.058,0.0,0.0,0.0,0.0,554.0,0.442,0.0,0.0,0.0,554.0,0.442,0.442,140.0,203.0,0.69,0.0,0.0,949.0,113.0,0.0,0.0,212.0,630.0,198.0
3118,76.0,675.0,11.7,0.455,0.303,0.0,0.0,18.0,7.2,0.0,0.0,0.0,0.0,-0.1,1.0,1.0,0.068,0.0,0.0,0.0,0.0,195.0,0.415,0.0,0.0,0.0,195.0,0.415,0.415,39.0,59.0,0.661,0.0,0.0,257.0,43.0,0.0,0.0,90.0,201.0,216.0
3120,82.0,1864.0,12.8,0.538,0.573,0.0,0.0,13.2,7.4,0.0,0.0,0.0,0.0,2.6,0.9,3.5,0.09,0.0,0.0,0.0,0.0,503.0,0.479,0.0,0.0,0.0,503.0,0.479,0.479,195.0,288.0,0.677,0.0,0.0,546.0,108.0,0.0,0.0,253.0,677.0,190.0
3123,54.0,737.0,12.1,0.431,0.276,0.0,0.0,14.2,10.9,0.0,0.0,0.0,0.0,-0.6,0.9,0.3,0.022,0.0,0.0,0.0,0.0,322.0,0.388,0.0,0.0,0.0,322.0,0.388,0.388,61.0,89.0,0.685,0.0,0.0,234.0,60.0,0.0,0.0,114.0,311.0,201.0
3124,1.0,23.0,-4.5,0.188,0.0,0.0,0.0,13.7,5.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,-0.449,0.0,0.0,0.0,0.0,16.0,0.188,0.0,0.0,0.0,16.0,0.188,0.188,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,5.0,6.0,211.0
3125,53.0,714.0,12.6,0.442,0.291,0.0,0.0,14.3,11.1,0.0,0.0,0.0,0.0,-0.4,0.9,0.6,0.038,0.0,0.0,0.0,0.0,306.0,0.399,0.0,0.0,0.0,306.0,0.399,0.399,61.0,89.0,0.685,0.0,0.0,227.0,59.0,0.0,0.0,109.0,305.0,190.0
3133,74.0,2581.0,15.6,0.487,0.238,0.0,0.0,15.3,12.1,0.0,0.0,0.0,0.0,1.7,3.0,4.7,0.087,0.0,0.0,0.0,0.0,1095.0,0.443,0.0,0.0,0.0,1095.0,0.443,0.443,209.0,261.0,0.801,0.0,0.0,907.0,235.0,0.0,0.0,258.0,1179.0,203.0
3136,39.0,271.0,10.3,0.452,0.265,0.0,0.0,15.6,8.3,0.0,0.0,0.0,0.0,-0.1,0.6,0.6,0.1,0.0,0.0,0.0,0.0,102.0,0.441,0.0,0.0,0.0,102.0,0.441,0.441,13.0,27.0,0.481,0.0,0.0,93.0,17.0,0.0,0.0,80.0,103.0,183.0
3137,80.0,1234.0,12.1,0.478,0.26,0.0,0.0,12.0,8.1,0.0,0.0,0.0,0.0,0.5,1.8,2.3,0.091,0.0,0.0,0.0,0.0,489.0,0.438,0.0,0.0,0.0,489.0,0.438,0.438,93.0,127.0,0.732,0.0,0.0,343.0,79.0,0.0,0.0,196.0,521.0,208.0
3143,82.0,1628.0,19.5,0.531,0.525,0.0,0.0,17.4,17.1,0.0,0.0,0.0,0.0,3.1,3.0,6.1,0.181,0.0,0.0,0.0,0.0,611.0,0.458,0.0,0.0,0.0,611.0,0.458,0.458,239.0,321.0,0.745,0.0,0.0,598.0,196.0,0.0,0.0,213.0,799.0,198.0
3168,82.0,3633.0,19.4,0.468,0.305,0.0,0.0,16.4,8.0,0.0,0.0,0.0,0.0,0.7,7.1,7.8,0.102,0.0,0.0,0.0,0.0,2215.0,0.428,0.0,0.0,0.0,2215.0,0.428,0.428,454.0,676.0,0.672,0.0,0.0,1362.0,186.0,0.0,0.0,225.0,2350.0,201.0
3172,6.0,26.0,10.2,0.385,1.167,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,0.0,0.0,0.0,0.0,6.0,0.167,0.0,0.0,0.0,6.0,0.167,0.167,5.0,7.0,0.714,0.0,0.0,11.0,0.0,0.0,0.0,1.0,7.0,206.0
3180,81.0,2637.0,12.0,0.485,0.53,0.0,0.0,12.4,8.4,0.0,0.0,0.0,0.0,1.3,1.9,3.2,0.058,0.0,0.0,0.0,0.0,764.0,0.444,0.0,0.0,0.0,764.0,0.444,0.444,235.0,405.0,0.58,0.0,0.0,717.0,163.0,0.0,0.0,284.0,913.0,203.0
3182,34.0,826.0,11.3,0.474,0.283,0.0,0.0,12.7,11.7,0.0,0.0,0.0,0.0,0.2,0.7,0.9,0.052,0.0,0.0,0.0,0.0,258.0,0.461,0.0,0.0,0.0,258.0,0.461,0.461,37.0,73.0,0.507,0.0,0.0,233.0,79.0,0.0,0.0,120.0,275.0,188.0
3183,79.0,1774.0,10.9,0.432,0.357,0.0,0.0,14.4,10.4,0.0,0.0,0.0,0.0,-0.9,2.3,1.4,0.037,0.0,0.0,0.0,0.0,529.0,0.376,0.0,0.0,0.0,529.0,0.376,0.376,131.0,189.0,0.693,0.0,0.0,568.0,148.0,0.0,0.0,211.0,529.0,188.0
3185,24.0,337.0,7.8,0.411,0.3,0.0,0.0,14.9,3.7,0.0,0.0,0.0,0.0,-0.3,0.5,0.2,0.025,0.0,0.0,0.0,0.0,100.0,0.41,0.0,0.0,0.0,100.0,0.41,0.41,11.0,30.0,0.367,0.0,0.0,114.0,10.0,0.0,0.0,63.0,93.0,198.0
3188,1.0,13.0,22.2,0.8,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.406,0.0,0.0,0.0,0.0,5.0,0.8,0.0,0.0,0.0,5.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,198.0
3199,81.0,2648.0,12.5,0.448,0.203,0.0,0.0,15.5,5.6,0.0,0.0,0.0,0.0,-0.9,2.2,1.2,0.023,0.0,0.0,0.0,0.0,1117.0,0.418,0.0,0.0,0.0,1117.0,0.418,0.418,156.0,227.0,0.687,0.0,0.0,913.0,117.0,0.0,0.0,270.0,1090.0,206.0
3200,82.0,2017.0,20.0,0.503,0.339,0.0,0.0,15.9,11.6,0.0,0.0,0.0,0.0,3.0,2.2,5.2,0.124,0.0,0.0,0.0,0.0,1108.0,0.455,0.0,0.0,0.0,1108.0,0.455,0.455,273.0,376.0,0.726,0.0,0.0,665.0,146.0,0.0,0.0,272.0,1281.0,208.0
3202,82.0,1392.0,14.8,0.484,0.465,0.0,0.0,18.0,6.1,0.0,0.0,0.0,0.0,0.7,1.5,2.2,0.075,0.0,0.0,0.0,0.0,428.0,0.453,0.0,0.0,0.0,428.0,0.453,0.453,111.0,199.0,0.558,0.0,0.0,570.0,63.0,0.0,0.0,137.0,499.0,185.0
3227,82.0,1926.0,14.0,0.468,0.315,0.0,0.0,17.6,6.4,0.0,0.0,0.0,0.0,0.3,2.1,2.4,0.06,0.0,0.0,0.0,0.0,696.0,0.445,0.0,0.0,0.0,696.0,0.445,0.445,121.0,219.0,0.553,0.0,0.0,700.0,88.0,0.0,0.0,182.0,741.0,183.0
3239,18.0,100.0,12.9,0.467,0.417,0.0,0.0,13.1,7.3,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.087,0.0,0.0,0.0,0.0,48.0,0.438,0.0,0.0,0.0,48.0,0.438,0.438,11.0,20.0,0.55,0.0,0.0,30.0,5.0,0.0,0.0,22.0,53.0,208.0
3244,74.0,1434.0,12.5,0.505,0.404,0.0,0.0,13.3,6.7,0.0,0.0,0.0,0.0,1.4,0.5,1.9,0.063,0.0,0.0,0.0,0.0,470.0,0.466,0.0,0.0,0.0,470.0,0.466,0.466,121.0,190.0,0.637,0.0,0.0,394.0,66.0,0.0,0.0,186.0,559.0,213.0
3245,73.0,2855.0,19.3,0.51,0.286,0.0,0.0,16.0,7.4,0.0,0.0,0.0,0.0,4.1,6.5,10.6,0.179,0.0,0.0,0.0,0.0,1330.0,0.462,0.0,0.0,0.0,1330.0,0.462,0.462,299.0,381.0,0.785,0.0,0.0,1003.0,148.0,0.0,0.0,228.0,1527.0,218.0
3249,65.0,909.0,11.8,0.464,0.475,0.0,0.0,15.0,6.4,0.0,0.0,0.0,0.0,0.1,0.9,1.0,0.05,0.0,0.0,0.0,0.0,301.0,0.415,0.0,0.0,0.0,301.0,0.415,0.415,88.0,143.0,0.615,0.0,0.0,304.0,47.0,0.0,0.0,125.0,338.0,216.0
3252,10.0,60.0,12.5,0.441,0.229,0.0,0.0,12.6,5.3,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.021,0.0,0.0,0.0,0.0,35.0,0.429,0.0,0.0,0.0,35.0,0.429,0.429,4.0,8.0,0.5,0.0,0.0,16.0,2.0,0.0,0.0,10.0,34.0,208.0
3253,4.0,142.0,24.2,0.535,0.306,0.0,0.0,14.8,8.2,0.0,0.0,0.0,0.0,0.4,0.1,0.5,0.174,0.0,0.0,0.0,0.0,98.0,0.48,0.0,0.0,0.0,98.0,0.48,0.48,25.0,30.0,0.833,0.0,0.0,46.0,7.0,0.0,0.0,14.0,119.0,211.0
3256,80.0,1823.0,14.0,0.527,0.414,0.0,0.0,15.0,13.2,0.0,0.0,0.0,0.0,2.3,2.2,4.4,0.116,0.0,0.0,0.0,0.0,527.0,0.488,0.0,0.0,0.0,527.0,0.488,0.488,143.0,218.0,0.656,0.0,0.0,629.0,192.0,0.0,0.0,265.0,657.0,203.0
3263,37.0,281.0,7.6,0.377,0.483,0.0,0.0,14.6,3.9,0.0,0.0,0.0,0.0,-0.6,0.4,-0.2,-0.035,0.0,0.0,0.0,0.0,116.0,0.362,0.0,0.0,0.0,116.0,0.362,0.362,22.0,56.0,0.393,0.0,0.0,95.0,9.0,0.0,0.0,53.0,106.0,211.0
3274,82.0,3351.0,18.5,0.501,0.386,0.0,0.0,14.8,11.1,0.0,0.0,0.0,0.0,3.8,3.4,7.2,0.103,0.0,0.0,0.0,0.0,1401.0,0.445,0.0,0.0,0.0,1401.0,0.445,0.445,395.0,541.0,0.73,0.0,0.0,1128.0,257.0,0.0,0.0,192.0,1641.0,206.0
3282,74.0,2904.0,17.9,0.535,0.358,0.0,0.0,19.0,12.9,0.0,0.0,0.0,0.0,4.1,5.9,10.0,0.166,0.0,0.0,0.0,0.0,846.0,0.501,0.0,0.0,0.0,846.0,0.501,0.501,199.0,303.0,0.657,0.0,0.0,1253.0,293.0,0.0,0.0,235.0,1047.0,208.0
3287,82.0,2033.0,16.1,0.497,0.284,0.0,0.0,15.2,8.5,0.0,0.0,0.0,0.0,2.1,3.1,5.1,0.121,0.0,0.0,0.0,0.0,945.0,0.451,0.0,0.0,0.0,945.0,0.451,0.451,205.0,268.0,0.765,0.0,0.0,674.0,117.0,0.0,0.0,282.0,1057.0,218.0
3290,65.0,1293.0,11.1,0.445,0.38,0.0,0.0,15.9,5.5,0.0,0.0,0.0,0.0,-0.4,1.1,0.6,0.024,0.0,0.0,0.0,0.0,376.0,0.415,0.0,0.0,0.0,376.0,0.415,0.415,79.0,143.0,0.552,0.0,0.0,452.0,53.0,0.0,0.0,140.0,391.0,218.0
3296,82.0,2425.0,17.1,0.502,0.381,0.0,0.0,14.2,5.7,0.0,0.0,0.0,0.0,3.2,0.9,4.1,0.082,0.0,0.0,0.0,0.0,1241.0,0.455,0.0,0.0,0.0,1241.0,0.455,0.455,325.0,473.0,0.687,0.0,0.0,713.0,83.0,0.0,0.0,295.0,1455.0,196.0
3315,58.0,1780.0,15.9,0.472,0.285,0.0,0.0,17.5,10.0,0.0,0.0,0.0,0.0,0.3,1.6,1.9,0.052,0.0,0.0,0.0,0.0,751.0,0.429,0.0,0.0,0.0,751.0,0.429,0.429,154.0,214.0,0.72,0.0,0.0,654.0,124.0,0.0,0.0,178.0,798.0,206.0
3316,81.0,3583.0,29.9,0.603,0.363,0.0,0.0,18.1,16.1,0.0,0.0,0.0,0.0,18.3,7.1,25.4,0.34,0.0,0.0,0.0,0.0,2019.0,0.574,0.0,0.0,0.0,2019.0,0.574,0.574,504.0,732.0,0.689,0.0,0.0,1346.0,370.0,0.0,0.0,235.0,2822.0,183.0
3324,58.0,794.0,10.3,0.48,0.342,0.0,0.0,14.1,8.2,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.06,0.0,0.0,0.0,0.0,222.0,0.441,0.0,0.0,0.0,222.0,0.441,0.441,49.0,76.0,0.645,0.0,0.0,248.0,51.0,0.0,0.0,141.0,245.0,198.0
3327,38.0,165.0,4.4,0.278,0.085,0.0,0.0,16.2,2.3,0.0,0.0,0.0,0.0,-0.7,0.3,-0.4,-0.114,0.0,0.0,0.0,0.0,59.0,0.254,0.0,0.0,0.0,59.0,0.254,0.254,4.0,5.0,0.8,0.0,0.0,60.0,3.0,0.0,0.0,22.0,34.0,206.0
3330,82.0,3187.0,19.0,0.567,0.534,0.0,0.0,16.1,11.8,0.0,0.0,0.0,0.0,7.8,2.5,10.3,0.155,0.0,0.0,0.0,0.0,1089.0,0.545,0.0,0.0,0.0,1089.0,0.545,0.545,340.0,581.0,0.585,0.0,0.0,1049.0,262.0,0.0,0.0,255.0,1526.0,188.0
3333,80.0,2022.0,15.9,0.48,0.36,0.0,0.0,21.1,17.7,0.0,0.0,0.0,0.0,0.7,6.7,7.4,0.175,0.0,0.0,0.0,0.0,500.0,0.438,0.0,0.0,0.0,500.0,0.438,0.438,118.0,180.0,0.656,0.0,0.0,897.0,281.0,0.0,0.0,253.0,556.0,201.0
3345,82.0,3469.0,18.5,0.61,0.686,0.0,0.0,20.1,11.2,0.0,0.0,0.0,0.0,7.9,7.9,15.8,0.219,0.0,0.0,0.0,0.0,764.0,0.649,0.0,0.0,0.0,764.0,0.649,0.649,221.0,524.0,0.422,0.0,0.0,1572.0,329.0,0.0,0.0,196.0,1213.0,201.0
3349,56.0,485.0,14.0,0.521,0.43,0.0,0.0,18.2,7.7,0.0,0.0,0.0,0.0,0.5,0.4,0.9,0.092,0.0,0.0,0.0,0.0,142.0,0.465,0.0,0.0,0.0,142.0,0.465,0.465,44.0,61.0,0.721,0.0,0.0,181.0,28.0,0.0,0.0,77.0,176.0,183.0
3356,76.0,906.0,13.8,0.487,0.407,0.0,0.0,13.6,14.3,0.0,0.0,0.0,0.0,0.5,1.4,1.9,0.101,0.0,0.0,0.0,0.0,344.0,0.427,0.0,0.0,0.0,344.0,0.427,0.427,101.0,140.0,0.721,0.0,0.0,257.0,96.0,0.0,0.0,159.0,395.0,206.0
3357,79.0,3186.0,17.1,0.509,0.179,0.0,0.0,17.2,10.1,0.0,0.0,0.0,0.0,3.5,6.9,10.4,0.156,0.0,0.0,0.0,0.0,1357.0,0.484,0.0,0.0,0.0,1357.0,0.484,0.484,175.0,243.0,0.72,0.0,0.0,1203.0,245.0,0.0,0.0,314.0,1489.0,196.0
3358,74.0,1424.0,12.2,0.488,0.394,0.0,0.0,17.0,5.8,0.0,0.0,0.0,0.0,0.6,1.2,1.8,0.06,0.0,0.0,0.0,0.0,355.0,0.428,0.0,0.0,0.0,355.0,0.428,0.428,103.0,140.0,0.736,0.0,0.0,509.0,63.0,0.0,0.0,135.0,407.0,208.0
3360,63.0,720.0,10.8,0.433,0.305,0.0,0.0,15.3,9.7,0.0,0.0,0.0,0.0,-0.3,1.3,1.0,0.068,0.0,0.0,0.0,0.0,174.0,0.385,0.0,0.0,0.0,174.0,0.385,0.385,37.0,53.0,0.698,0.0,0.0,243.0,57.0,0.0,0.0,76.0,171.0,190.0
3363,75.0,983.0,12.5,0.486,0.456,0.0,0.0,13.3,7.1,0.0,0.0,0.0,0.0,0.5,0.4,0.9,0.044,0.0,0.0,0.0,0.0,338.0,0.435,0.0,0.0,0.0,338.0,0.435,0.435,100.0,154.0,0.649,0.0,0.0,276.0,51.0,0.0,0.0,138.0,394.0,190.0
3364,11.0,119.0,6.2,0.318,0.545,0.0,0.0,14.8,8.2,0.0,0.0,0.0,0.0,-0.3,0.1,-0.3,-0.101,0.0,0.0,0.0,0.0,33.0,0.242,0.0,0.0,0.0,33.0,0.242,0.242,10.0,18.0,0.556,0.0,0.0,36.0,8.0,0.0,0.0,14.0,26.0,196.0
3365,12.0,180.0,9.6,0.438,0.704,0.0,0.0,11.0,3.4,0.0,0.0,0.0,0.0,-0.1,0.2,0.1,0.035,0.0,0.0,0.0,0.0,54.0,0.333,0.0,0.0,0.0,54.0,0.333,0.333,26.0,38.0,0.684,0.0,0.0,44.0,5.0,0.0,0.0,18.0,62.0,185.0
3366,52.0,684.0,14.3,0.52,0.39,0.0,0.0,13.6,7.9,0.0,0.0,0.0,0.0,0.9,0.1,1.0,0.072,0.0,0.0,0.0,0.0,251.0,0.482,0.0,0.0,0.0,251.0,0.482,0.482,64.0,98.0,0.653,0.0,0.0,196.0,38.0,0.0,0.0,106.0,306.0,208.0
3376,74.0,1081.0,10.9,0.5,0.317,0.0,0.0,12.7,4.9,0.0,0.0,0.0,0.0,0.6,1.6,2.3,0.102,0.0,0.0,0.0,0.0,300.0,0.46,0.0,0.0,0.0,300.0,0.46,0.46,66.0,95.0,0.695,0.0,0.0,310.0,46.0,0.0,0.0,115.0,342.0,213.0
3378,10.0,67.0,-0.5,0.265,0.111,0.0,0.0,11.0,5.7,0.0,0.0,0.0,0.0,-0.3,0.1,-0.3,-0.181,0.0,0.0,0.0,0.0,27.0,0.259,0.0,0.0,0.0,27.0,0.259,0.259,1.0,3.0,0.333,0.0,0.0,15.0,3.0,0.0,0.0,17.0,15.0,193.0
3379,78.0,736.0,11.1,0.434,0.291,0.0,0.0,15.6,10.0,0.0,0.0,0.0,0.0,-0.5,1.5,1.0,0.068,0.0,0.0,0.0,0.0,254.0,0.406,0.0,0.0,0.0,254.0,0.406,0.406,43.0,74.0,0.581,0.0,0.0,251.0,61.0,0.0,0.0,118.0,249.0,188.0
3382,81.0,2180.0,14.4,0.509,0.377,0.0,0.0,16.2,5.6,0.0,0.0,0.0,0.0,2.2,1.2,3.4,0.075,0.0,0.0,0.0,0.0,788.0,0.449,0.0,0.0,0.0,788.0,0.449,0.449,227.0,297.0,0.764,0.0,0.0,713.0,86.0,0.0,0.0,257.0,935.0,193.0
3383,10.0,133.0,14.7,0.459,0.528,0.0,0.0,19.4,6.1,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.119,0.0,0.0,0.0,0.0,53.0,0.377,0.0,0.0,0.0,53.0,0.377,0.377,20.0,28.0,0.714,0.0,0.0,54.0,6.0,0.0,0.0,21.0,60.0,198.0
3384,71.0,2047.0,14.4,0.513,0.366,0.0,0.0,16.0,5.5,0.0,0.0,0.0,0.0,2.2,0.8,3.1,0.072,0.0,0.0,0.0,0.0,735.0,0.454,0.0,0.0,0.0,735.0,0.454,0.454,207.0,269.0,0.77,0.0,0.0,659.0,80.0,0.0,0.0,236.0,875.0,198.0
3403,82.0,3461.0,19.4,0.471,0.321,0.0,0.0,15.6,11.7,0.0,0.0,0.0,0.0,0.8,6.5,7.3,0.101,0.0,0.0,0.0,0.0,1918.0,0.434,0.0,0.0,0.0,1918.0,0.434,0.434,399.0,615.0,0.649,0.0,0.0,1197.0,270.0,0.0,0.0,233.0,2063.0,206.0
3407,43.0,421.0,13.8,0.497,0.468,0.0,0.0,14.7,2.6,0.0,0.0,0.0,0.0,0.3,0.4,0.7,0.079,0.0,0.0,0.0,0.0,156.0,0.436,0.0,0.0,0.0,156.0,0.436,0.436,51.0,73.0,0.699,0.0,0.0,137.0,8.0,0.0,0.0,42.0,187.0,196.0
3414,49.0,480.0,8.6,0.424,0.326,0.0,0.0,13.3,14.1,0.0,0.0,0.0,0.0,-0.3,0.2,-0.2,-0.016,0.0,0.0,0.0,0.0,132.0,0.394,0.0,0.0,0.0,132.0,0.394,0.394,24.0,43.0,0.558,0.0,0.0,134.0,52.0,0.0,0.0,98.0,128.0,196.0
3415,9.0,76.0,4.5,0.354,0.276,0.0,0.0,17.6,3.6,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,-0.111,0.0,0.0,0.0,0.0,29.0,0.345,0.0,0.0,0.0,29.0,0.345,0.345,3.0,8.0,0.375,0.0,0.0,27.0,2.0,0.0,0.0,22.0,23.0,203.0
3416,40.0,404.0,9.4,0.443,0.34,0.0,0.0,12.4,16.1,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.001,0.0,0.0,0.0,0.0,103.0,0.408,0.0,0.0,0.0,103.0,0.408,0.408,21.0,35.0,0.6,0.0,0.0,107.0,50.0,0.0,0.0,76.0,105.0,198.0
3433,81.0,2832.0,12.1,0.449,0.174,0.0,0.0,16.9,8.4,0.0,0.0,0.0,0.0,-1.0,1.2,0.3,0.004,0.0,0.0,0.0,0.0,972.0,0.422,0.0,0.0,0.0,972.0,0.422,0.422,119.0,169.0,0.704,0.0,0.0,968.0,173.0,0.0,0.0,284.0,939.0,211.0
3434,80.0,3092.0,23.1,0.538,0.299,0.0,0.0,17.4,13.2,0.0,0.0,0.0,0.0,7.7,0.7,8.4,0.13,0.0,0.0,0.0,0.0,1690.0,0.493,0.0,0.0,0.0,1690.0,0.493,0.493,388.0,505.0,0.768,0.0,0.0,1132.0,248.0,0.0,0.0,297.0,2056.0,201.0
3444,77.0,2926.0,19.5,0.548,0.235,0.0,0.0,16.9,15.5,0.0,0.0,0.0,0.0,5.8,5.4,11.2,0.184,0.0,0.0,0.0,0.0,1060.0,0.512,0.0,0.0,0.0,1060.0,0.512,0.512,197.0,249.0,0.791,0.0,0.0,1011.0,318.0,0.0,0.0,218.0,1283.0,201.0
3452,12.0,235.0,13.5,0.432,0.146,0.0,0.0,16.6,5.8,0.0,0.0,0.0,0.0,-0.3,0.2,-0.1,-0.015,0.0,0.0,0.0,0.0,123.0,0.415,0.0,0.0,0.0,123.0,0.415,0.415,11.0,18.0,0.611,0.0,0.0,82.0,9.0,0.0,0.0,26.0,113.0,206.0
3469,81.0,1624.0,12.1,0.461,0.261,0.0,0.0,15.9,7.3,0.0,0.0,0.0,0.0,-0.2,2.4,2.3,0.067,0.0,0.0,0.0,0.0,597.0,0.436,0.0,0.0,0.0,597.0,0.436,0.436,94.0,156.0,0.603,0.0,0.0,540.0,88.0,0.0,0.0,212.0,614.0,190.0
3475,28.0,102.0,7.6,0.433,0.278,0.0,0.0,9.5,8.4,0.0,0.0,0.0,0.0,-0.1,0.1,0.1,0.026,0.0,0.0,0.0,0.0,36.0,0.417,0.0,0.0,0.0,36.0,0.417,0.417,5.0,10.0,0.5,0.0,0.0,20.0,7.0,0.0,0.0,21.0,35.0,196.0
